date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
2019-07-11,84.0,98.0,99.0,42.0,100.0,77.0,91.0,50.0,32670.0,34500.0,1830.0,8610.0,21330.0,2730.0,44.0,95.0,1080.0,17490.0,2019-07-10T23:46:30-05:00,2019-07-11T09:21:30-05:00,52.77,48.0,59.0,0.07,0.29,12.5,69,66,100,25,40,91,258.0,2359.0,5855.0,4351.0,37860.0,32460.0,14640.0,480.0,180.0,780.0,1.34375,0.0,86.0,82,100,59,70,99.0,87.0,None,100.0
2019-07-12,75.0,74.0,75.0,95.0,88.0,68.0,75.0,53.0,26190.0,30000.0,3810.0,5670.0,14310.0,6210.0,43.0,87.0,330.0,14340.0,2019-07-12T00:33:39-05:00,2019-07-12T08:53:39-05:00,50.66,46.0,67.0,-0.03,0.26,12.375,63,64,100,1,40,95,257.0,2257.0,6223.0,4884.0,7920.0,17520.0,5400.0,2580.0,120.0,52860.0,1.3125,0.0,85.0,60,94,80,73,100.0,100.0,None,100.0
2019-07-14,79.0,81.0,95.0,95.0,96.0,76.0,89.0,19.0,28080.0,30720.0,2640.0,7170.0,14820.0,6090.0,42.0,91.0,1110.0,16050.0,2019-07-14T01:35:11-05:00,2019-07-14T10:07:11-05:00,56.23,48.0,52.0,0.1,0.25,13.0,70,71,100,1,96,96,416.0,2520.0,7601.0,6539.0,35100.0,34500.0,14100.0,1140.0,1020.0,540.0,1.4375,0.0,77.0,70,90,None,77,97.0,79.0,None,59.0
2019-07-15,85.0,100.0,100.0,71.0,98.0,70.0,97.0,28.0,33570.0,36180.0,2610.0,9120.0,19890.0,4560.0,41.0,93.0,930.0,18180.0,2019-07-15T00:20:34-05:00,2019-07-15T10:23:34-05:00,50.48,47.0,60.0,-0.09,0.21,13.125,70,73,100,1,100,97,488.0,2599.0,7684.0,8413.0,36240.0,32400.0,14460.0,960.0,1080.0,1260.0,1.5,0.0,89.0,85,94,61,74,100.0,100.0,None,100.0
2019-07-16,74.0,62.0,55.0,96.0,97.0,87.0,94.0,51.0,23220.0,25140.0,1920.0,4200.0,12300.0,6720.0,35.0,92.0,990.0,12690.0,2019-07-16T01:05:17-05:00,2019-07-16T08:04:17-05:00,50.07,46.0,62.0,0.1,0.23,12.875,68,78,100,1,100,96,161.0,2219.0,3138.0,2517.0,32040.0,24900.0,5880.0,660.0,180.0,22740.0,1.28125,0.0,77.0,58,84,55,68,97.0,100.0,None,80.0
2019-07-17,78.0,80.0,85.0,87.0,96.0,74.0,86.0,31.0,27750.0,30660.0,2910.0,6390.0,15780.0,5580.0,41.0,91.0,570.0,14850.0,2019-07-17T01:08:51-05:00,2019-07-17T09:39:51-05:00,49.71,44.0,65.0,0.16,0.28,13.5,77,73,100,25,100,97,632.0,2779.0,12954.0,11484.0,34860.0,29700.0,16920.0,3300.0,720.0,900.0,1.59375,0.0,77.0,68,82,57,77,91.0,96.0,None,59.0
2019-07-18,86.0,96.0,100.0,98.0,96.0,79.0,91.0,19.0,32250.0,35280.0,3030.0,9300.0,15330.0,7620.0,36.0,91.0,1080.0,17430.0,2019-07-18T01:08:09-05:00,2019-07-18T10:56:09-05:00,51.14,47.0,68.0,0.0,0.26,12.625,76,65,100,25,100,97,348.0,2452.0,7093.0,5986.0,39300.0,27360.0,12000.0,1200.0,540.0,6000.0,1.40625,0.0,84.0,87,85,57,64,100.0,93.0,None,100.0
2019-07-19,67.0,59.0,76.0,97.0,95.0,70.0,81.0,14.0,22290.0,24720.0,2430.0,5760.0,9090.0,7440.0,45.0,90.0,450.0,11730.0,2019-07-19T03:16:54-05:00,2019-07-19T10:08:54-05:00,51.44,46.0,61.0,-0.1,0.16,12.75,76,69,100,25,100,96,250.0,2319.0,5043.0,4009.0,36240.0,39480.0,9060.0,1080.0,240.0,300.0,1.3125,0.0,74.0,40,78,65,64,100.0,100.0,None,90.0
2019-07-20,83.0,100.0,100.0,49.0,100.0,75.0,75.0,41.0,38370.0,40560.0,2190.0,8850.0,26370.0,3150.0,41.0,95.0,360.0,20340.0,2019-07-19T23:18:08-05:00,2019-07-20T10:34:08-05:00,56.65,49.0,56.0,0.42,0.3,12.5,81,76,95,43,100,98,683.0,2776.0,8692.0,10989.0,37440.0,32160.0,12720.0,1200.0,2220.0,660.0,1.59375,1.0,78.0,80,87,84,69,69.0,85.0,None,74.0
2019-07-21,75.0,73.0,96.0,53.0,97.0,85.0,86.0,32.0,25920.0,28080.0,2160.0,7560.0,14940.0,3420.0,34.0,92.0,600.0,13650.0,2019-07-21T01:27:33-05:00,2019-07-21T09:15:33-05:00,53.23,50.0,45.0,0.13,0.36,13.25,78,58,95,43,96,97,244.0,2356.0,5711.0,4251.0,41580.0,29760.0,13260.0,540.0,0.0,1260.0,1.34375,1.0,70.0,60,84,28,59,94.0,77.0,None,92.0
2019-07-22,82.0,94.0,99.0,93.0,97.0,73.0,72.0,23.0,31350.0,34020.0,2670.0,8640.0,16800.0,5910.0,40.0,92.0,270.0,16140.0,2019-07-22T01:09:14-05:00,2019-07-22T10:36:14-05:00,49.35,44.0,55.0,-0.34,0.16,13.375,88,88,100,60,96,98,609.0,2672.0,11003.0,10415.0,30780.0,34860.0,10440.0,2760.0,1320.0,6240.0,1.53125,0.0,86.0,77,87,83,63,93.0,97.0,None,100.0
2019-07-23,75.0,82.0,97.0,45.0,98.0,77.0,81.0,24.0,28230.0,30240.0,2010.0,7800.0,17490.0,2940.0,43.0,93.0,450.0,15030.0,2019-07-23T01:20:31-05:00,2019-07-23T09:44:31-05:00,52.34,49.0,49.0,0.13,0.11,13.125,88,91,100,60,96,98,313.0,2404.0,7071.0,5590.0,38700.0,32400.0,13140.0,1380.0,0.0,780.0,1.375,0.0,73.0,60,85,50,58,93.0,76.0,None,100.0
2019-07-24,88.0,97.0,100.0,96.0,99.0,82.0,99.0,22.0,32430.0,34440.0,2010.0,11040.0,14700.0,6690.0,39.0,94.0,870.0,17160.0,2019-07-24T00:59:31-05:00,2019-07-24T10:33:31-05:00,52.46,48.0,54.0,-0.1,0.1,12.375,80,70,100,43,96,97,427.0,2519.0,8145.0,7665.0,36780.0,33300.0,12720.0,2280.0,480.0,840.0,1.4375,0.0,86.0,93,88,83,62,100.0,84.0,None,100.0
2019-07-25,74.0,78.0,68.0,82.0,83.0,73.0,89.0,37.0,27390.0,32280.0,4890.0,5160.0,17040.0,5190.0,37.0,85.0,630.0,16020.0,2019-07-25T00:37:38-05:00,2019-07-25T09:35:38-05:00,55.42,48.0,57.0,0.28,0.23,12.5,81,81,95,43,96,96,281.0,2347.0,6640.0,5039.0,30780.0,38340.0,13320.0,1140.0,60.0,2760.0,1.34375,1.0,75.0,57,86,71,60,81.0,84.0,None,59.0
2019-07-26,89.0,99.0,99.0,62.0,96.0,76.0,94.0,73.0,33300.0,36720.0,3420.0,8760.0,20550.0,3990.0,42.0,91.0,1020.0,18000.0,2019-07-25T22:52:44-05:00,2019-07-26T09:04:44-05:00,51.85,46.0,67.0,-0.06,0.2,12.875,80,71,95,43,96,96,392.0,2483.0,8414.0,7288.0,34560.0,26640.0,14820.0,2040.0,240.0,8100.0,1.4375,1.0,89.0,95,90,86,66,100.0,92.0,None,100.0
2019-07-27,64.0,47.0,49.0,96.0,81.0,85.0,83.0,35.0,19290.0,23040.0,3750.0,3690.0,9180.0,6420.0,36.0,84.0,1260.0,12030.0,2019-07-27T01:49:05-05:00,2019-07-27T08:13:05-05:00,54.0,48.0,67.0,-0.22,0.07,12.0,77,100,100,25,71,88,24.0,1938.0,476.0,482.0,1560.0,30720.0,1260.0,120.0,0.0,52740.0,1.125,0.0,67.0,32,79,69,66,97.0,84.0,None,68.0
2019-07-28,78.0,72.0,95.0,73.0,83.0,80.0,75.0,78.0,25800.0,30180.0,4380.0,7200.0,13950.0,4650.0,32.0,85.0,330.0,14640.0,2019-07-27T23:38:28-05:00,2019-07-28T08:01:28-05:00,64.55,55.0,29.0,0.28,0.14,13.375,75,59,100,43,71,89,327.0,2412.0,7772.0,5857.0,41280.0,31500.0,9540.0,2220.0,240.0,1620.0,1.375,0.0,67.0,68,76,None,75,81.0,38.0,None,22.0
2019-07-29,87.0,100.0,100.0,54.0,97.0,80.0,86.0,61.0,34290.0,37320.0,3030.0,9780.0,21060.0,3450.0,38.0,92.0,1200.0,18600.0,2019-07-28T23:06:36-05:00,2019-07-29T09:28:36-05:00,51.56,47.0,58.0,0.13,0.25,13.75,81,95,100,43,71,97,773.0,2866.0,11817.0,13242.0,29580.0,32580.0,16320.0,1860.0,2220.0,3840.0,1.625,0.0,86.0,90,82,76,75,94.0,93.0,None,100.0
2019-07-30,74.0,93.0,99.0,21.0,72.0,74.0,78.0,36.0,31290.0,39180.0,7890.0,8430.0,21420.0,1440.0,49.0,80.0,390.0,20910.0,2019-07-29T23:19:06-05:00,2019-07-30T10:12:06-05:00,53.7,48.0,53.0,-0.06,0.21,13.375,79,81,100,43,71,97,315.0,2381.0,6527.0,5350.0,30600.0,40860.0,13140.0,1200.0,240.0,360.0,1.34375,0.0,75.0,57,84,33,64,100.0,93.0,None,100.0
2019-07-31,86.0,100.0,99.0,53.0,100.0,73.0,75.0,75.0,33990.0,35520.0,1530.0,8610.0,21960.0,3420.0,49.0,96.0,330.0,17640.0,2019-07-30T22:56:00-05:00,2019-07-31T08:48:00-05:00,53.2,47.0,70.0,0.14,0.19,12.5,74,64,100,43,40,96,259.0,2381.0,5203.0,3803.0,39060.0,30420.0,10500.0,780.0,360.0,5280.0,1.375,0.0,83.0,87,88,88,66,92.0,93.0,None,57.0
2019-08-01,85.0,100.0,100.0,95.0,99.0,75.0,75.0,20.0,38340.0,40980.0,2640.0,13710.0,18420.0,6210.0,45.0,94.0,360.0,20190.0,2019-08-01T00:15:16-05:00,2019-08-01T11:38:16-05:00,54.57,50.0,50.0,0.07,0.21,12.875,76,79,100,43,40,96,365.0,2447.0,7666.0,6450.0,31440.0,38160.0,14220.0,1260.0,360.0,960.0,1.375,0.0,85.0,85,97,76,72,99.0,77.0,None,100.0
2019-08-02,86.0,96.0,100.0,98.0,98.0,80.0,83.0,22.0,32130.0,34440.0,2310.0,9930.0,14550.0,7650.0,39.0,93.0,540.0,17190.0,2019-08-02T00:55:07-05:00,2019-08-02T10:29:07-05:00,53.72,50.0,69.0,0.17,0.26,12.375,83,76,100,60,71,96,511.0,2640.0,12831.0,9567.0,32940.0,30420.0,16320.0,3540.0,60.0,3120.0,1.5,0.0,84.0,87,99,81,71,91.0,70.0,None,100.0
2019-08-03,67.0,85.0,62.0,39.0,98.0,65.0,64.0,14.0,29130.0,31260.0,2130.0,4650.0,21900.0,2580.0,44.0,93.0,120.0,15780.0,2019-08-03T02:09:15-05:00,2019-08-03T10:50:15-05:00,69.97,56.0,27.0,0.56,0.45,12.875,93,97,100,78,96,96,615.0,2726.0,15764.0,11887.0,21420.0,37020.0,23160.0,3420.0,60.0,1320.0,1.5625,0.0,60.0,40,97,74,66,57.0,32.0,None,8.0
2019-08-04,67.0,55.0,51.0,71.0,72.0,81.0,91.0,69.0,21150.0,26460.0,5310.0,3900.0,12690.0,4560.0,17.0,80.0,1050.0,12810.0,2019-08-04T00:28:28-05:00,2019-08-04T07:49:28-05:00,73.47,61.0,23.0,0.15,0.47,13.5,88,96,100,60,96,96,163.0,2170.0,4197.0,2985.0,21660.0,27960.0,6360.0,900.0,0.0,29520.0,1.25,0.0,44.0,40,87,82,59,92.0,1.0,None,8.0
2019-08-05,69.0,56.0,44.0,69.0,93.0,86.0,75.0,83.0,21510.0,24180.0,2670.0,3330.0,13770.0,4410.0,32.0,89.0,1410.0,12300.0,2019-08-05T00:07:49-05:00,2019-08-05T06:50:49-05:00,56.29,48.0,47.0,0.19,0.41,13.125,83,83,95,60,71,95,334.0,2405.0,7759.0,6427.0,29700.0,27240.0,13200.0,1620.0,60.0,14580.0,1.375,1.0,66.0,45,78,48,67,88.0,96.0,None,21.0
2019-08-06,92.0,100.0,100.0,96.0,100.0,89.0,86.0,59.0,34740.0,36300.0,1560.0,11250.0,16830.0,6660.0,32.0,96.0,600.0,18180.0,2019-08-05T23:19:22-05:00,2019-08-06T09:24:22-05:00,48.21,45.0,72.0,-0.24,0.17,13.125,85,75,100,60,96,96,449.0,2558.0,7681.0,7245.0,33480.0,34620.0,14700.0,840.0,1020.0,1740.0,1.46875,0.0,88.0,100,82,68,69,97.0,99.0,None,100.0
2019-08-07,84.0,95.0,99.0,71.0,90.0,72.0,83.0,51.0,31800.0,35940.0,4140.0,8760.0,18480.0,4560.0,44.0,88.0,510.0,17040.0,2019-08-06T23:53:15-05:00,2019-08-07T09:52:15-05:00,50.66,46.0,46.0,-0.16,0.04,13.625,85,75,95,60,96,95,267.0,2312.0,5697.0,4769.0,33480.0,36720.0,10140.0,1380.0,120.0,4560.0,1.3125,1.0,85.0,82,84,65,68,100.0,100.0,None,100.0
2019-08-08,87.0,100.0,100.0,91.0,98.0,75.0,78.0,43.0,35130.0,37920.0,2790.0,9000.0,20310.0,5820.0,45.0,93.0,420.0,18510.0,2019-08-07T23:43:56-05:00,2019-08-08T10:15:56-05:00,52.9,48.0,51.0,-0.08,0.01,13.125,86,79,100,60,96,95,401.0,2530.0,9189.0,6845.0,32280.0,34980.0,16860.0,2160.0,120.0,0.0,1.4375,0.0,87.0,89,89,82,72,100.0,87.0,None,100.0
2019-08-09,71.0,62.0,51.0,64.0,97.0,75.0,97.0,76.0,23220.0,25200.0,1980.0,3870.0,15210.0,4140.0,45.0,92.0,840.0,12840.0,2019-08-09T00:13:16-05:00,2019-08-09T07:13:16-05:00,64.92,57.0,33.0,0.14,0.15,12.5,80,64,95,60,71,90,296.0,2395.0,7552.0,5325.0,38520.0,29520.0,14160.0,1080.0,0.0,3120.0,1.375,1.0,52.0,49,82,86,72,93.0,17.0,None,24.0
2019-08-10,86.0,94.0,86.0,95.0,90.0,70.0,89.0,66.0,31500.0,35880.0,4380.0,6450.0,18990.0,6060.0,34.0,88.0,1140.0,18090.0,2019-08-09T23:05:05-05:00,2019-08-10T09:03:05-05:00,53.18,46.0,64.0,0.1,0.24,12.625,77,98,100,43,40,88,415.0,2471.0,9198.0,8004.0,20400.0,37800.0,17160.0,1620.0,60.0,9360.0,1.40625,0.0,84.0,87,85,82,75,97.0,100.0,None,49.0
2019-08-11,74.0,61.0,27.0,96.0,97.0,75.0,91.0,100.0,22740.0,24780.0,2040.0,2160.0,14130.0,6450.0,41.0,92.0,1080.0,12690.0,2019-08-10T22:36:49-05:00,2019-08-11T05:29:49-05:00,50.14,45.0,82.0,-0.25,0.12,12.125,82,100,100,43,71,96,473.0,2503.0,9167.0,8690.0,13500.0,21720.0,10140.0,2340.0,900.0,37800.0,1.4375,0.0,75.0,57,78,76,74,96.0,100.0,None,44.0
2019-08-12,64.0,39.0,25.0,97.0,96.0,84.0,72.0,88.0,17070.0,18780.0,1710.0,1980.0,7950.0,7140.0,14.0,91.0,270.0,9240.0,2019-08-12T00:48:47-04:00,2019-08-12T06:01:47-04:00,61.47,56.0,27.0,-0.41,-0.09,14.375,78,100,100,25,71,96,214.0,2173.0,3875.0,3768.0,3600.0,24300.0,3480.0,1200.0,480.0,53340.0,1.25,0.0,49.0,33,66,36,77,91.0,32.0,None,68.0
2019-08-13,75.0,59.0,36.0,100.0,95.0,86.0,83.0,100.0,22170.0,24780.0,2610.0,2760.0,10620.0,8790.0,32.0,89.0,510.0,11700.0,2019-08-12T23:04:08-04:00,2019-08-13T05:57:08-04:00,50.33,45.0,78.0,-0.11,-0.11,12.875,75,100,100,25,40,95,90.0,2032.0,1430.0,1516.0,1440.0,18840.0,660.0,360.0,360.0,64740.0,1.1875,0.0,72.0,60,59,None,83,100.0,100.0,None,49.0
2019-08-14,66.0,51.0,62.0,68.0,97.0,76.0,64.0,77.0,20340.0,22260.0,1920.0,4710.0,11250.0,4380.0,38.0,91.0,90.0,10860.0,2019-08-14T00:43:10-04:00,2019-08-14T06:54:10-04:00,67.08,61.0,29.0,0.12,0.21,13.5,,,,,,,,,,,,,,,,,,,38.0,37,46,None,95,95.0,1.0,None,59.0
2019-08-16,83.0,79.0,80.0,83.0,99.0,78.0,72.0,100.0,27570.0,29400.0,1830.0,5970.0,16320.0,5280.0,42.0,94.0,300.0,14190.0,2019-08-15T22:48:47-04:00,2019-08-16T06:58:47-04:00,53.35,50.0,63.0,-0.02,0.15,12.625,73,100,100,25,71,65,4.0,1960.0,136.0,73.0,360.0,10740.0,360.0,0.0,0.0,74940.0,1.15625,0.0,75.0,80,53,None,100,100.0,73.0,None,100.0
2019-08-19,75.0,68.0,54.0,84.0,83.0,68.0,89.0,95.0,24570.0,28860.0,4290.0,4110.0,15060.0,5400.0,37.0,85.0,660.0,14280.0,2019-08-18T23:11:39-04:00,2019-08-19T07:12:39-04:00,52.99,46.0,88.0,0.1,0.25,12.625,75,82,100,43,71,67,574.0,2720.0,10666.0,9791.0,30480.0,29880.0,19980.0,1560.0,1020.0,3480.0,1.5625,0.0,76.0,60,51,None,100,96.0,97.0,None,99.0
2019-08-20,76.0,71.0,44.0,98.0,83.0,75.0,70.0,100.0,25560.0,29940.0,4380.0,3360.0,14400.0,7800.0,39.0,85.0,210.0,13590.0,2019-08-19T23:04:51-04:00,2019-08-20T07:23:51-04:00,51.01,46.0,82.0,-0.08,0.11,12.125,72,64,100,43,71,64,293.0,2455.0,6653.0,4450.0,37320.0,29340.0,18360.0,660.0,0.0,720.0,1.40625,0.0,75.0,62,57,58,81,100.0,100.0,None,100.0
2019-08-21,89.0,100.0,100.0,82.0,97.0,78.0,99.0,40.0,41100.0,44460.0,3360.0,12150.0,23760.0,5190.0,41.0,92.0,900.0,21780.0,2019-08-20T22:57:32-04:00,2019-08-21T11:18:32-04:00,54.44,48.0,61.0,0.06,0.13,12.875,77,90,100,43,71,72,256.0,2240.0,5521.0,4273.0,26340.0,48240.0,9360.0,1140.0,300.0,1020.0,1.25,0.0,86.0,95,77,89,81,100.0,87.0,None,91.0
2019-08-22,77.0,81.0,60.0,57.0,90.0,60.0,89.0,100.0,27990.0,31800.0,3810.0,4530.0,19800.0,3660.0,55.0,88.0,630.0,15990.0,2019-08-21T21:48:36-04:00,2019-08-22T06:38:36-04:00,53.55,46.0,64.0,0.28,0.27,12.25,76,100,100,25,71,88,210.0,2175.0,1321.0,3364.0,1080.0,9720.0,540.0,360.0,900.0,73800.0,1.28125,0.0,82.0,65,80,92,82,81.0,95.0,None,54.0
2019-08-24,72.0,72.0,86.0,81.0,90.0,72.0,86.0,13.0,25620.0,29100.0,3480.0,6450.0,14040.0,5130.0,46.0,88.0,600.0,13950.0,2019-08-24T02:46:28-05:00,2019-08-24T10:51:28-05:00,56.81,50.0,62.0,-0.08,0.25,13.0,82,82,100,43,96,96,714.0,2914.0,16438.0,12930.0,31860.0,24540.0,23460.0,4860.0,0.0,1680.0,1.6875,0.0,73.0,52,81,63,80,100.0,73.0,None,100.0
2019-08-25,64.0,53.0,68.0,82.0,100.0,95.0,62.0,4.0,20610.0,21480.0,870.0,5160.0,10230.0,5220.0,26.0,96.0,30.0,10380.0,2019-08-25T04:37:50-05:00,2019-08-25T10:35:50-05:00,74.58,67.0,19.0,0.4,0.34,13.875,87,84,95,60,100,97,435.0,2445.0,7206.0,7544.0,27000.0,45600.0,9240.0,2220.0,720.0,1620.0,1.375,1.0,50.0,33,72,69,62,71.0,1.0,None,77.0
2019-08-26,71.0,66.0,32.0,45.0,95.0,76.0,97.0,100.0,24210.0,27120.0,2910.0,2460.0,18840.0,2910.0,44.0,89.0,810.0,13950.0,2019-08-25T21:51:48-05:00,2019-08-26T05:23:48-05:00,58.42,50.0,60.0,0.27,0.41,12.25,79,63,100,43,100,97,470.0,2632.0,9865.0,8288.0,39240.0,26400.0,16380.0,2820.0,180.0,1380.0,1.5,0.0,71.0,50,69,75,59,82.0,82.0,None,31.0
2019-08-27,69.0,67.0,34.0,41.0,97.0,68.0,81.0,100.0,24360.0,26580.0,2220.0,2610.0,19050.0,2700.0,48.0,92.0,450.0,13530.0,2019-08-26T22:07:19-05:00,2019-08-27T05:30:19-05:00,58.91,48.0,60.0,-0.24,0.26,11.75,84,63,100,60,100,98,514.0,2646.0,10947.0,9212.0,39180.0,27660.0,15180.0,2880.0,420.0,1080.0,1.53125,0.0,64.0,45,67,73,56,97.0,98.0,None,14.0
2019-08-28,82.0,70.0,76.0,97.0,99.0,82.0,83.0,100.0,25110.0,26700.0,1590.0,5730.0,12120.0,7260.0,34.0,94.0,540.0,13440.0,2019-08-27T22:04:50-05:00,2019-08-28T05:29:50-05:00,53.53,50.0,63.0,-0.38,-0.02,11.875,83,59,95,60,100,98,486.0,2636.0,10649.0,8757.0,40920.0,26580.0,13860.0,2520.0,360.0,2160.0,1.5,1.0,71.0,77,66,66,52,92.0,82.0,None,72.0
2019-08-29,91.0,92.0,95.0,96.0,96.0,79.0,81.0,100.0,30870.0,33780.0,2910.0,7140.0,17100.0,6630.0,31.0,91.0,480.0,16230.0,2019-08-28T21:58:19-05:00,2019-08-29T07:21:19-05:00,55.37,51.0,50.0,0.05,0.21,12.5,92,83,100,78,100,98,695.0,2837.0,16499.0,13124.0,29280.0,30420.0,19620.0,3780.0,420.0,2880.0,1.625,0.0,78.0,99,80,67,50,100.0,69.0,None,99.0
2019-08-30,74.0,60.0,61.0,96.0,90.0,77.0,72.0,100.0,22500.0,25560.0,3060.0,4620.0,11160.0,6720.0,35.0,88.0,300.0,11850.0,2019-08-29T23:10:06-05:00,2019-08-30T06:16:06-05:00,53.24,50.0,64.0,-0.35,-0.12,11.75,96,81,100,95,100,98,654.0,2868.0,16543.0,12008.0,31080.0,25080.0,25860.0,3720.0,0.0,660.0,1.65625,0.0,67.0,57,70,66,37,93.0,77.0,None,93.0
2019-08-31,82.0,74.0,86.0,79.0,90.0,81.0,89.0,94.0,26250.0,29820.0,3570.0,6450.0,14760.0,5040.0,35.0,88.0,1110.0,14940.0,2019-08-30T23:02:12-05:00,2019-08-31T07:19:12-05:00,72.8,65.0,19.0,0.21,0,13.75,94,74,95,95,100,98,515.0,2629.0,11061.0,9664.0,34140.0,31440.0,17820.0,2160.0,480.0,360.0,1.5,1.0,54.0,77,70,77,33,87.0,1.0,None,100.0
2019-09-01,87.0,94.0,100.0,75.0,98.0,69.0,72.0,87.0,31470.0,33960.0,2490.0,8910.0,17790.0,4770.0,44.0,93.0,300.0,16950.0,2019-08-31T22:42:18-05:00,2019-09-01T08:08:18-05:00,55.54,49.0,47.0,-0.02,0.1,12.625,96,84,100,95,100,97,765.0,3015.0,19116.0,14729.0,29580.0,18600.0,33900.0,2340.0,60.0,1920.0,1.75,0.0,74.0,90,75,72,33,100.0,78.0,None,80.0
2019-09-02,63.0,48.0,47.0,96.0,100.0,92.0,62.0,22.0,19560.0,20520.0,960.0,3600.0,9480.0,6480.0,29.0,95.0,30.0,9930.0,2019-09-02T02:58:11-05:00,2019-09-02T08:40:11-05:00,70.03,65.0,21.0,0.21,0.21,13.25,98,93,95,100,100,97,335.0,2377.0,6606.0,5617.0,24780.0,40500.0,13500.0,720.0,540.0,6360.0,1.34375,1.0,40.0,30,68,70,28,87.0,1.0,None,73.0
2019-09-03,87.0,82.0,95.0,96.0,93.0,79.0,83.0,100.0,28230.0,31860.0,3630.0,7260.0,14250.0,6720.0,38.0,89.0,510.0,15780.0,2019-09-02T21:21:35-05:00,2019-09-03T06:12:35-05:00,50.53,45.0,68.0,-0.15,0.13,12.875,95,70,100,100,100,97,568.0,2700.0,13806.0,10529.0,35820.0,29220.0,15420.0,4680.0,60.0,1200.0,1.53125,0.0,80.0,90,71,79,38,100.0,96.0,None,88.0
2019-09-04,82.0,81.0,79.0,45.0,99.0,81.0,97.0,100.0,28200.0,30060.0,1860.0,5910.0,19380.0,2910.0,41.0,94.0,810.0,15480.0,2019-09-03T21:56:05-05:00,2019-09-04T06:17:05-05:00,51.73,48.0,50.0,-0.4,-0.04,13.125,96,78,100,100,100,97,521.0,2661.0,12372.0,9280.0,31860.0,31980.0,16740.0,3960.0,0.0,1860.0,1.53125,0.0,78.0,77,73,75,38,91.0,94.0,None,100.0
2019-09-05,73.0,73.0,63.0,49.0,86.0,73.0,67.0,100.0,25920.0,30060.0,4140.0,4800.0,17970.0,3150.0,43.0,86.0,1620.0,16320.0,2019-09-04T21:10:54-05:00,2019-09-05T05:31:54-05:00,54.68,47.0,57.0,0.08,-0.02,12.375,92,72,95,100,100,98,649.0,2867.0,16167.0,12024.0,35640.0,24360.0,21660.0,4380.0,60.0,300.0,1.65625,1.0,68.0,55,73,83,41,98.0,100.0,None,19.0
2019-09-06,80.0,86.0,98.0,42.0,99.0,68.0,62.0,100.0,29460.0,31500.0,2040.0,8160.0,18540.0,2760.0,51.0,94.0,60.0,15420.0,2019-09-05T22:29:32-05:00,2019-09-06T07:14:32-05:00,68.88,60.0,27.0,0.13,0.14,13.125,89,74,95,100,100,97,374.0,2519.0,9188.0,6437.0,34020.0,29880.0,17100.0,2040.0,0.0,3360.0,1.4375,1.0,49.0,72,77,74,40,93.0,1.0,None,44.0
2019-09-07,86.0,95.0,100.0,65.0,98.0,73.0,72.0,84.0,31650.0,34140.0,2490.0,9720.0,17760.0,4170.0,47.0,93.0,1470.0,17460.0,2019-09-06T22:41:57-05:00,2019-09-07T08:10:57-05:00,57.3,51.0,46.0,-0.3,0.08,12.75,96,80,95,100,100,99,816.0,2988.0,15061.0,14021.0,31260.0,25740.0,22920.0,1500.0,1740.0,3240.0,1.71875,1.0,76.0,87,82,86,48,95.0,72.0,None,69.0
2019-09-08,67.0,51.0,54.0,63.0,100.0,85.0,72.0,72.0,20310.0,21240.0,930.0,4140.0,12120.0,4050.0,32.0,96.0,300.0,10530.0,2019-09-08T01:00:29-05:00,2019-09-08T06:54:29-05:00,72.2,65.0,24.0,0.85,0.36,13.375,99,99,100,100,100,98,279.0,2221.0,5060.0,4962.0,12060.0,36420.0,5280.0,1140.0,660.0,30840.0,1.25,0.0,37.0,40,75,40,42,33.0,1.0,None,73.0
2019-09-09,80.0,78.0,50.0,78.0,97.0,80.0,83.0,100.0,27270.0,29760.0,2490.0,3840.0,18480.0,4950.0,37.0,92.0,540.0,15180.0,2019-09-08T20:45:38-05:00,2019-09-09T05:01:38-05:00,50.47,45.0,94.0,-0.3,0.27,11.75,96,86,100,100,100,98,601.0,2759.0,14670.0,11027.0,28500.0,31860.0,19140.0,4680.0,0.0,2220.0,1.5625,0.0,77.0,72,75,36,54,95.0,100.0,None,100.0
